"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69"
"碾米",0.0134222561367683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"雖小",0.0238811570225618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"關燈",0.00983341759752543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"覺得",0.0692721055059017,0,0,0,0,0.00699718237433351,0,0,0.0266431175022699,0,0,0,0.00736937292615976,0,0,0,0.0049836047126548,0.00635523903723869,0,0,0,0,0,0,0,0,0.00435673619533973,0.00541188324264857,0,0,0,0,0,0,0,0,0,0.0230907018353006,0.0089963773384288,0,0,0.00281593924820739,0.00613027482353113,0,0,0,0,0,0,0,0,0,0,0,0,0.0059206927782822,0,0,0,0,0,0,0,0,0,0,0,0.00744861349525825,0
"﹍",0,0.00308120926253073,0,0.00431788508898864,0,0,0,0.0164864703397748,0,0.00503753260382008,0,0.00275969177426665,0,0,0,0.00369028551210076,0,0,0,0,0,0.0071317877312509,0,0,0,0,0.00431788508898864,0,0.0076473386515823,0,0,0,0,0,0,0,0,0,0,0.00857742037947744,0,0,0.0060450391245841,0.00459948629044442,0,0,0,0,0,0,0.00628444661466664,0,0.00377814945286506,0,0,0,0,0,0,0,0,0.00369028551210076,0.00857742037947744,0,0,0,0,0,0
"上升",0,0.00720490918527827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00835415850317542,0,0,0,0,0,0,0.0100127046765999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"小編",0,0.00388876828226089,0.00172307212506682,0.00375111276784458,0,0,0.0025534683299183,0,0.0186319007809423,0.00347439133415113,0,0,0.0128447194777708,0,0,0,0,0,0,0,0.00411529847346056,0,0,0,0,0.00172307212506682,0.00750222553568916,0,0,0,0.0423875742766437,0,0.00694878266830225,0.00266588517463168,0,0,0,0,0.0163029131833245,0,0.00286402528896241,0.00436985301821069,0,0,0,0,0.00304946577529811,0,0,0,0,0.00455780368566062,0.0025534683299183,0,0,0.00694878266830225,0,0,0,0.00415564453692586,0.00309398352384261,0,0.00362286959629434,0,0.00436985301821069,0,0.00823059694692111,0.0282583828510958,0
"山東",0,0.0269792823697066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192227386884159,0,0,0,0,0
"升溫",0,0.0110774041610678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a5>",0,0.00199176382693905,0,0,0.00286195190666971,0.00982603487956599,0,0.00212072695242431,0.00270441326960532,0,0,0.00251949612296564,0.00633937734165548,0.00177578943606614,0,0,0.00241623808513918,0,0.00230297692489828,0.00297758632714121,0.00578002051739176,0,0.00377924418444846,0,0.00199176382693905,0.00303897985965958,0.00313596857858489,0.00286195190666971,0,0.00382832527775298,0.00212072695242431,0,0,0.0052173636528669,0,0,0.00177578943606614,0.117912418554792,0,0,0.00556190653560339,0.00230297692489828,0.00297758632714121,0,0,0,0,0.00199176382693905,0.00303897985965958,0.00313596857858489,0,0.019652069759132,0,0,0.00270441326960532,0,0.00260868182643345,0,0.00633937734165548,0,0.0589562092773959,0.00647870431619736,0,0,0,0,0,0.00215168646997795,0
"主婦",0,0.0229856136342157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"令人不安",0,0.0126817178671535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"可以",0,0.00300076260829976,0,0,0.00467765935999669,0,0.0061169391630726,0.00815591888409679,0.00322379226161934,0,0,0,0,0,0,0,0,0,0.0040779594420484,0.00513033607225444,0.00287422442602206,0,0.0104861814224102,0,0.00300076260829976,0,0,0.00467765935999669,0,0,0,0,0.00491877582185219,0,0,0,0.00619637993142419,0.00343252701237167,0.00437725921761158,0,0,0.0040779594420484,0,0,0.0477121254719662,0,0,0.00300076260829976,0,0,0,0.00348263689576396,0,0,0,0,0,0,0.0159040418239887,0,0.00343252701237167,0,0,0.00422231198866958,0.0040779594420484,0,0,0,0
"台達",0,0.00542487350734034,0,0,0.0094935286378456,0,0,0,0.00996820506973788,0,0,0,0,0,0,0.0139904632557725,0,0,0,0,0,0,0.00387114759989821,0,0,0,0,0,0.0103565766958316,0,0,0,0,0,0.016788555906927,0,0,0,0,0,0,0,0,0,0,0.00774229519979641,0,0.00542487350734034,0,0,0,0,0,0,0,0,0,0.00839427795346348,0,0,0,0,0.00813731026101051,0,0,0,0,0,0
"本文",0,0.00974643870119962,0,0.00460248494223315,0,0,0,0.00556939354354264,0,0.00346993629152657,0,0.00191548506266351,0,0,0,0.00399251705832274,0,0,0,0,0,0.00438912471312301,0,0,0,0,0,0,0.00354415952770895,0,0,0,0,0,0.00191548506266351,0,0,0,0,0,0,0,0,0.00547733745191384,0,0,0,0,0,0,0.00860724456729317,0,0,0,0,0,0,0,0,0,0,0.00399251705832274,0.00571342958346185,0,0.00441838554454383,0,0,0,0.0035066551940824
"永續",0,0.00705713633255779,0,0,0,0,0,0,0,0.00623012816858617,0,0,0,0,0,0,0.00822120005751578,0,0,0,0,0.00573709644301461,0.0146322276253033,0,0,0,0,0,0.079745640557903,0,0,0,0,0,0,0,0,0,0.00538821895661507,0,0.00848357878275564,0,0.0265818801859677,0,0,0.0146322276253033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00681586671435069,0,0,0,0,0,0,0,0
"用",0,0.00579428732722839,0.00440869687941291,0,0,0,0,0,0.004138776662306,0.00602376405305922,0,0.00362142957951775,0.00790130090076599,0,0,0,0,0,0,0,0,0,0.021347374363473,0,0,0.00440869687941291,0,0,0,0,0,0,0,0,0,0,0,0.00482857277269033,0,0,0.00608400169358981,0,0,0.00353721028697082,0,0,0,0.00579428732722839,0,0,0.00475312632311704,0,0,0,0,0,0,0.00362142957951775,0.00790130090076599,0,0.00482857277269033,0,0,0.00608400169358981,0,0,0,0,0
"用選",0,0.0195622243695453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"立馬",0,0.0163597776071625,0,0,0.0199716765593932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"企<b7>",0,0.0106069784035361,0,0,0,0,0.0372174680825829,0,0,0,0,0,0,0,0,0,0,0,0.00631367762115245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101018841938439,0,0,0.00828670187776259,0,0,0,0,0.0105019588153823,0,0,0,0,0,0
"先填",0,0.0189572071210026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"全球",0,0.00890725418313571,0,0,0,0.00376845369286511,0,0.00454545445428059,0,0.00428067069966231,0.0146969694021739,0.00572609197487296,0,0,0,0,0.00753690738573022,0,0.00265607880762179,0,0.00484515474796943,0.00722801773877406,0,0,0,0,0.00321831446762933,0.0113053610785953,0,0,0,0,0,0.0146969694021739,0.0114521839497459,0.00317200778464185,0,0.00179231334172853,0,0,0.00474095787166901,0,0.0440909082065218,0,0,0,0,0,0.00432263805946292,0.00321831446762933,0,0,0,0,0,0,0,0.00572609197487296,0.00317200778464185,0,0.00179231334172853,0,0.00376845369286511,0,0,0,0,0.00361400886938703,0
"地<a7>",0,0.0221548083221356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"好多",0,0.0127697853523421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"好像",0,0.0146422347958881,0,0,0,0,0.00856432601268926,0,0,0,0,0.0174580491797127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"成<a5>",0,0.0172788662367784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122049134529625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"低",0,0.00350824451999752,0,0.00631948681747897,0.00252445108317282,0.00497001306999648,0,0,0,0.00619637993142419,0.00765435167999459,0,0.00400942230856859,0,0,0.00983755164370438,0.00137896316392966,0,0.0132533681866573,0,0.00287422442602206,0,0,0,0,0,0,0.00252445108317282,0,0,0.00769550410838165,0,0,0,0.00603950955341345,0,0,0,0,0,0,0,0.00414888047582315,0.00287422442602206,0,0,0,0,0,0,0,0,0,0.00384775205419083,0,0,0.00255145055999819,0.00301975477670672,0,0,0,0.00491877582185219,0.00137896316392966,0.00292712426208382,0.0397601045599719,0,0,0,0
"即可",0,0.0612949696912418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"快",0,0.0106619749949077,0,0,0,0,0,0,0,0.0096624148391351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122454366278148,0,0,0,0,0,0,0,0,0,0.0106619749949077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"投保",0,0.0112812827652592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"身邊",0,0.0134222561367683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"兩度",0,0.0238811570225618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"和",0,0.00426447275710711,0,0,0.0109993986976418,0,0.0246636001725473,0,0.00489237058637442,0,0,0,0.00687462418602612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0054996993488209,0,0,0,0,0,0,0,0.00687462418602612,0,0,0,0,0,0.00421934606126471,0,0,0.00643110004499218,0,0,0,0,0,0,0,0.0164424001150316,0,0,0,0,0,0,0,0,0,0,0,0.00421934606126471,0,0,0,0
"社<b7>",0,0.136172783601759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00993961924100433,0,0,0,0,0,0,0,0,0,0,0,0,0.0116386994531418,0
"表示",0,0.0115625495870171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161875694218239,0,0,0,0,0,0,0,0
"金融",0,0.00585832173044987,0,0,0,0,0,0,0,0,0,0,0.00463144806962267,0,0.00255666641993622,0,0,0,0.00532895530902368,0,0,0,0.00650446015660243,0,0,0,0,0,0.00713392404272525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00559877583099956,0,0,0.00463144806962267,0,0.00255666641993622,0,0,0,0,0,0,0,0
"門牌號碼",0,0.0132291301491889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"阿爾卑斯",0,0.0248493120369899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"宣導",0,0.0159899920933674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"度",0,0.00619577554214033,0,0,0,0,0,0,0,0,0,0.00641509503035769,0,0.00779468535946687,0,0,0.00796599712560899,0.00594185031500343,0,0,0,0,0,0,0.00619577554214033,0,0,0,0,0,0,0,0,0,0.00641509503035769,0,0,0.00873380407747492,0,0,0,0,0,0,0.00710691900421979,0,0,0,0.00489801174615148,0,0.00771176317479169,0,0,0,0,0,0,0,0,0,0,0.144981147686084,0,0,0,0.00566332608148764,0,0,0
"度假村",0,0.0145940404026766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"很",0,0.0058211853366304,0.00477738658661391,0,0,0,0,0,0.0120473226966786,0.00417301840396998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00200208397415901,0.00424982242367495,0.0192422515294171,0.00602366134833928,0.00417301840396998,0,0,0,0,0,0,0,0,0.0101870743391032,0,0.00481056288235429,0,0.0037043906687648,0,0,0,0,0,0.00200208397415901,0,0,0,0,0,0,0,0,0.00572496739718196,0,0,0,0,0,0,0,0
"思考",0,0.0150725335306332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"省電",0,0.0055213799080772,0,0.0122454366278148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055213799080772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390564978760829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"看看",0,0.0118737404833462,0,0,0.00791582698889748,0,0,0,0,0,0,0,0.00329444822659317,0,0,0,0,0,0,0,0,0,0,0,0,0.0167629277411947,0,0,0,0,0,0,0,0,0,0,0.00699312322945544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"研究",0,0.00431177983883582,0,0,0,0,0.106069784035361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00638974602622658,0,0,0,0.00667105559970825,0,0.0214282391990629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107141195995314,0,0,0,0,0,0,0,0,0,0,0
"要",0,0.00384133768202346,0.0071704970064438,0.00272790646984275,0,0.00294102416279921,0,0.00182743248950631,0.00168058523588526,0,0,0,0,0.00977795046333245,0.00396264308250841,0,0,0,0.00376451092838299,0,0.00324526804170948,0,0,0,0.0115240130460704,0,0.00818371940952824,0.00422978755998089,0.00294102416279921,0,0.00182743248950631,0,0,0,0,0,0,0,0.0059754141720365,0,0.0032734877638113,0.00376451092838299,0.00396264308250841,0,0,0,0.00660440513751402,0.00768267536404692,0.0071704970064438,0,0,0,0,0.00182743248950631,0,0.00256089178801564,0,0,0.00224078031451369,0,0.00396264308250841,0,0.0141169159814362,0.00491023164571695,0,0,0.00324526804170948,0,0
"計畫",0,0.0132570611644248,0,0,0.011307493346127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"重要",0,0.0117513307876416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146138344410415,0,0,0,0,0,0,0.0148036244987174,0,0.0104576062972591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235026615752832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"重點",0,0.0025372895027563,0,0.00614291142772578,0,0,0,0.0102381857128763,0,0.00555787224413285,0,0.0065570402880219,0,0,0,0.00260525261443727,0,0,0,0,0,0.00614291142772578,0,0,0.0025372895027563,0,0,0,0.00339288712577877,0,0,0,0,0,0.0065570402880219,0,0,0,0,0,0,0,0,0.0075789166965448,0,0,0,0,0,0,0.00503083263477542,0,0,0,0,0,0,0,0,0,0,0.00260525261443727,0.00396990874580918,0,0.00703104320040903,0,0.0075789166965448,0.00614291142772578,0.00463156020344404
"風險",0,0.00712946511003975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756515464454218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140384312991504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"值得",0,0.00828670187776259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00828670187776259,0,0.0103989984348393,0,0.0271973805218875,0,0,0,0,0,0,0,0,0,0,0.00938670655180187,0,0,0,0.106069784035361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"倫理",0,0.0134824538219564,0,0,0,0,0.0216147275558348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117390330691172,0,0,0,0,0,0,0,0,0,0,0
"拿",0,0.00919257327742933,0.00791582698889748,0,0,0,0,0,0.00596795333194365,0,0,0,0,0,0,0.00982654384828652,0,0,0,0,0,0,0,0.0167629277411947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"旅遊",0,0.0116386994531418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140384312991504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453909278672531,0,0,0,0
"氣候",0,0.00691480079303859,0,0,0,0,0.00426001120285413,0.00324572282122219,0.0141719184570197,0,0,0,0.0251116449852454,0.00378667662475923,0.0119280313679916,0,0,0,0.00411311426482468,0,0,0,0.0146057526954999,0,0.00345740039651929,0,0,0,0.00463224519145303,0,0.00649144564244439,0,0,0,0,0,0,0.00596401568399578,0,0,0,0,0,0.00644758452323868,0.0251116449852454,0.00973716846366658,0,0,0.00536091297437823,0,0,0.00231612259572652,0,0,0,0.00574844885204413,0,0,0.00502232899704908,0,0,0,0,0,0.00411311426482468,0,0,0.0167410966568303,0.0146057526954999
"氣候變遷",0,0.003890510570893,0,0,0,0.00308770680229603,0.0060789227670203,0.00858200861226396,0.00470626278737056,0.00405261517801354,0.0151578333930896,0,0.0110805680816573,0.0147120147638811,0.00402466610782034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00308770680229603,0,0,0,0,0,0.00312073040445962,0,0.00490400492129369,0,0.00305537479389502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075789166965448,0,0.00369352269388575,0,0.00402466610782034,0,0,0,0,0,0,0.00351552160020451,0
"氣溫",0,0.0178529037935656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"啊",0,0.00522554115700052,0,0.00288620005764563,0,0,0,0,0.00359729282547137,0,0.00387833132746132,0,0,0,0.00337705040758537,0,0,0,0.00644709623266298,0,0,0,0,0,0.010451082314001,0.00427953801650904,0.00288620005764563,0,0,0.00506557561137805,0.00472787057061952,0.00359729282547137,0,0,0,0,0,0.00337705040758537,0,0.00598104108331384,0.0029549191066372,0,0,0,0,0.00215837569528282,0,0.010451082314001,0,0,0,0.00870923526166753,0,0,0,0.00557782483050617,0,0.00373252939785751,0.00240983694133519,0,0,0,0.00598104108331384,0,0,0,0,0,0
"這款",0,0.00531459274779554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"部將",0,0.01802793226213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"最近",0,0.0047467643189228,0,0.00839427795346348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00542487350734034,0,0,0,0,0,0,0,0.00346720176338709,0.0079745640557903,0,0,0,0,0.0139904632557725,0.00813731026101051,0,0,0,0,0,0,0,0,0.00789560797603,0,0,0,0,0,0,0.00346720176338709,0,0,0,0,0,0,0,0.00759482291027648,0,0,0,0.00599591282390248,0,0,0,0
"喔",0,0.00416019676440737,0,0,0.0053837840480566,0,0.00335429477339652,0,0.000925824135431699,0.0019652463242906,0,0,0.00192972982445402,0,0.00340782075382306,0.00213556767239579,0,0.00264739794098651,0.00424284968025653,0,0.00333682448811841,0,0.00516669598160271,0.00444909931749122,0,0,0.00202743766366688,0.0026918920240283,0.00220920793696116,0,0,0.000925824135431699,0.0019652463242906,0.0177963972699649,0,0,0,0,0,0.00235540552102476,0.00264739794098651,0,0.00338978995618379,0.00333682448811841,0.00471081104204953,0,0,0,0.00171302219710892,0,0.0026918920240283,0.00441841587392231,0.00167714738669826,0,0.000925824135431699,0,0,0.00278552305095102,0,0,0,0,0,0.00264739794098651,0.00212142484012826,0,0,0.00471081104204953,0
"提高",0,0.0110774041610678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"無法",0,0.0106384987188874,0,0,0,0,0,0,0.00810552283343805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00986759301462024
"然後",0,0.0127092487196138,0,0,0,0,0,0,0,0,0,0,0.0106056489315398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"登錄",0,0.0296072489974347,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223505703215929,0,0,0,0,0,0,0.0110667872466139,0,0.0148036244987174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00820056896691537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"意識",0,0.0106909830856817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"惹",0,0.0316633079555899,0,0,0,0,0,0,0,0.00754886812186249,0,0.0118737404833462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121263732595876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00957881585211123,0,0,0,0
"暖化",0,0.0107544755222725,0,0,0,0.00892392649720484,0,0,0,0,0.00769586321777299,0.00340995565340348,0,0,0,0,0.167769818147451,0,0,0,0,0,0,0,0,0,0,0,0,0.00814416592948792,0,0,0,0.00769586321777299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00340995565340348,0,0,0.00901988269609952,0,0,0,0,0,0,0,0.0082240106935025
